epsilon,case,step,state_error,error_envelope,empirical_dynamics_lipschitz
0.0005,9,19,0.008490080990328826,0.008784699644038954,0.9912111932211696
0.0005,9,20,0.008891297174579916,0.009207492616257435,0.9912111932211696
0.0005,9,21,0.009289418336704519,0.009626569742735642,0.9912111932211696
0.0005,9,22,0.009684611062273632,0.010041963681323804,0.9912111932211696
0.0005,9,23,0.010077016864217605,0.010453706802848618,0.9912111932211696
0.0005,9,24,0.010466752296832008,0.010861831193635837,0.9912111932211696
0.0005,9,25,0.010853908562248216,0.011266368658010699,0.9912111932211696
0.0005,9,26,0.011238575838505366,0.011667350720776373,0.9912111932211696
0.0005,9,27,0.01162085966682389,0.012064808629670621,0.9912111932211696
0.0005,9,28,0.012000785614229334,0.01245877335780088,0.9912111932211696
0.0005,9,29,0.012378340329102814,0.012849275606057928,0.9912111932211696
0.0005,9,30,0.012753540429652571,0.013236345805508346,0.9912111932211696
0.0005,9,31,0.013126422721389024,0.01362001411976595,0.9912111932211696
0.0005,9,32,0.013497019587457472,0.014000310447342386,0.9912111932211696
0.0005,9,33,0.013865372853404341,0.014377264423977052,0.9912111932211696
0.0005,9,34,0.014231510736209296,0.014750905424946566,0.9912111932211696
0.0005,9,35,0.01459547192188542,0.015121262567353909,0.9912111932211696
0.0005,9,36,0.014957298454979314,0.015488364712397474,0.9912111932211696
0.0005,9,37,0.015317011193728552,0.015852240467620158,0.9912111932211696
0.0005,9,38,0.015674641389989412,0.016212918189138687,0.9912111932211696
0.0005,9,39,0.016030195489152226,0.016570425983853363,0.9912111932211696
0.0005,9,40,0.01638360781698922,0.016924791711638364,0.9912111932211696
0.001,0,0,0.0,0.0,1.002335262165857
0.001,0,1,0.0009999999999999998,0.001,1.002335262165857
0.001,0,2,0.001990310054922954,0.002002335262165857,1.002335262165857
0.001,0,3,0.00297214073247232,0.003007011239946954,1.002335262165857
0.001,0,4,0.003946600410461215,0.004014033399527909,1.002335262165857
0.001,0,5,0.004914707030978249,0.005023407219858313,1.002335262165857
0.001,0,6,0.005878073492153315,0.006035138192682541,1.002335262165857
0.001,0,7,0.006837493361959313,0.007049231822569631,1.002335262165857
0.001,0,8,0.007793505610098907,0.008065693626943232,1.002335262165857
0.001,0,9,0.008746780883178516,0.009084529136111626,1.002335262165857
0.001,0,10,0.00969866213682702,0.010105743893297815,1.002335262165857
0.001,0,11,0.01065084760907209,0.011129343454669673,1.002335262165857
0.001,0,12,0.011602335689609408,0.012155333389370193,1.002335262165857
0.001,0,13,0.012553372263457353,0.013183719279547767,1.002335262165857
0.001,0,14,0.01350588426782753,0.014214506720386575,1.002335262165857
0.001,0,15,0.014460367403264349,0.015247701320137013,1.002335262165857
0.001,0,16,0.015415559557273566,0.016283308700146215,1.002335262165857
0.001,0,17,0.016373491305856695,0.017321334494888638,1.002335262165857
0.001,0,18,0.017335067651712343,0.018361784351996705,1.002335262165857
0.001,0,19,0.018299490610376234,0.01940466393229155,1.002335262165857
0.001,0,20,0.01926707875523243,0.0204499789098138,1.002335262165857
0.001,0,21,0.02023773687668422,0.021497734971854462,1.002335262165857
0.001,0,22,0.0212109793497298,0.022547937818985855,1.002335262165857
0.001,0,23,0.022186677677143277,0.02360059316509263,1.002335262165857
0.001,0,24,0.023166062278366432,0.024655706737402854,1.002335262165857
0.001,0,25,0.024148334543098348,0.02571328427651918,1.002335262165857
0.001,0,26,0.025132975048119656,0.02677333153645006,1.002335262165857
0.001,0,27,0.026120321195452597,0.027835854284641078,1.002335262165857
0.001,0,28,0.027109188179603862,0.02890085830200631,1.002335262165857
0.001,0,29,0.02809931744737692,0.02996834938295978,1.002335262165857
0.001,0,30,0.029091524836781495,0.03103833333544699,1.002335262165857
0.001,0,31,0.030085880120879618,0.032110815980976516,1.002335262165857
0.001,0,32,0.03108216106722461,0.03318580315465169,1.002335262165857
0.001,0,33,0.03207968081256093,0.034263300705202324,1.002335262165857
0.001,0,34,0.03307732032891155,0.03534331449501656,1.002335262165857
0.001,0,35,0.034073402983362935,0.03642585040017276,1.002335262165857
0.001,0,36,0.035067539642860086,0.037510914310471453,1.002335262165857
0.001,0,37,0.03605992937815489,0.038598512129467404,1.002335262165857
0.001,0,38,0.037049708165870644,0.03968864977450172,1.002335262165857
0.001,0,39,0.03803668897886545,0.04078133317673406,1.002335262165857
0.001,0,40,0.03902076829086201,0.0418765682811749,1.002335262165857
0.001,1,0,0.0,0.0,0.9954693086392729
0.001,1,1,0.0009999999999999992,0.001,0.9954693086392729
0.001,1,2,0.001993621819987576,0.0019954693086392727,0.9954693086392729
0.001,1,3,0.002981163493113732,0.0029864284530820248,0.9954693086392729
0.001,1,4,0.003962856641858105,0.003972897867490216,0.9954693086392729
0.001,1,5,0.004938885265661969,0.004954897893444927,0.9954693086392729
0.001,1,6,0.005909395997432612,0.005932448780365811,0.9954693086392729
0.001,1,7,0.00687449932059118,0.006905570685928651,0.9954693086392729
0.001,1,8,0.007834310779887351,0.007874283676481023,0.9954693086392729
0.001,1,9,0.008788960457848992,0.008838607727456076,0.9954693086392729
0.001,1,10,0.009738516977277328,0.009798562723784435,0.9954693086392729
0.001,1,11,0.01068310545341202,0.01075416846030424,0.9954693086392729
0.001,1,12,0.011622906736433793,0.011705444642169337,0.9954693086392729
0.001,1,13,0.012557981929099874,0.01265241088525559,0.9954693086392729
0.001,1,14,0.013488263453425658,0.013595086716565393,0.9954693086392729
0.001,1,15,0.014413608339696255,0.014533491574630315,0.9954693086392729
0.001,1,16,0.015333889649672526,0.015467644809911935,0.9954693086392729
0.001,1,17,0.016249024559213815,0.01639756568520087,0.9954693086392729
0.001,1,18,0.017158859711885657,0.017323273376013977,0.9954693086392729
0.001,1,19,0.01806338445028713,0.018244786970989756,0.9954693086392729
0.001,1,20,0.018962700097719602,0.019162125472281986,0.9954693086392729
0.001,1,21,0.019856783349571555,0.02007530779595155,0.9954693086392729
0.001,1,22,0.020745516768264888,0.020984352772356493,0.9954693086392729
0.001,1,23,0.021628960076399213,0.021889279146540326,0.9954693086392729
0.001,1,24,0.022507425219984917,0.02279010557861855,0.9954693086392729
0.001,1,25,0.02338106653106756,0.023686850644163444,0.9954693086392729
0.001,1,26,0.02424977617926254,0.0245795328345871,0.9954693086392729
0.001,1,27,0.0251135357353951,0.025468170557522728,0.9954693086392729
0.001,1,28,0.025972234595219967,0.026352782137204236,0.9954693086392729
0.001,1,29,0.026825385922019336,0.02723338581484408,0.9954693086392729
0.001,1,30,0.02767309407322992,0.028109999749009417,0.9954693086392729
0.001,1,31,0.02851604247930291,0.02898264201599654,0.9954693086392729
0.001,1,32,0.029354305666338096,0.02985133061020362,0.9954693086392729
0.001,1,33,0.03018759035959593,0.03071608344450176,0.9954693086392729
0.001,1,34,0.031016058133686988,0.03157691835060438,0.9954693086392729
0.001,1,35,0.03183945615782525,0.032433853079434916,0.9954693086392729
0.001,1,36,0.03265715498178493,0.03328690530149283,0.9954693086392729
0.001,1,37,0.03346913863171023,0.03413609260721801,0.9954693086392729
0.001,1,38,0.03427579775734247,0.034981432507353506,0.9954693086392729
0.001,1,39,0.0350767590040301,0.03582294243330658,0.9954693086392729
0.001,1,40,0.0358707357180207,0.036660639737508174,0.9954693086392729
0.001,2,0,0.0,0.0,0.9914966166719514
0.001,2,1,0.0009999999999999985,0.001,0.9914966166719514
0.001,2,2,0.001991268985712888,0.0019914966166719515,0.9914966166719514
0.001,2,3,0.002973490065651646,0.002974562157543878,0.9914966166719514
0.001,2,4,0.00394633593878426,0.003949268315285175,0.9914966166719514
0.001,2,5,0.004909473797649471,0.004915686172934989,0.9914966166719514
0.001,2,6,0.005862530005710442,0.005873886209086135,0.9914966166719514
0.001,2,7,0.006805153867822959,0.0068239383030249375,0.9914966166719514
0.001,2,8,0.007737052507527178,0.007765911739827363,0.9914966166719514
0.001,2,9,0.0086580184548125,0.00869987521541182,0.9914966166719514
0.001,2,10,0.009567872979461389,0.009625896841548985,0.9914966166719514
0.001,2,11,0.010466442839562905,0.010544044150829043,0.9914966166719514
0.001,2,12,0.011353613371424187,0.011454384101586675,0.9914966166719514
0.001,2,13,0.012229280919191045,0.012356983082784177,0.9914966166719514
0.001,2,14,0.01309331356586411,0.013251906918853053,0.9914966166719514
0.001,2,15,0.013945610296935116,0.014139220874494426,0.9914966166719514
0.001,2,16,0.014786232528710268,0.015018989659438653,0.9914966166719514
0.001,2,17,0.015615376651813498,0.015891277433164448,0.9914966166719514
0.001,2,18,0.01643328890259864,0.016756147809577883,0.9914966166719514
0.001,2,19,0.017240055520540334,0.017613663861651602,0.9914966166719514
0.001,2,20,0.018035799699750096,0.018463888126024584,0.9914966166719514
0.001,2,21,0.01882096687926404,0.019306882607562793,0.9914966166719514
0.001,2,22,0.019596053964888435,0.020142708783881053,0.9914966166719514
0.001,2,23,0.020361308254851482,0.02097142760982646,0.9914966166719514
0.001,2,24,0.02111689087951814,0.021793099521923685,0.9914966166719514
0.001,2,25,0.021863288961785684,0.022607784442782455,0.9914966166719514
0.001,2,26,0.022601021139693263,0.023415541785467585,0.9914966166719514
0.001,2,27,0.023330098329292535,0.024216430457831815,0.9914966166719514
0.001,2,28,0.024050839006832678,0.025010508866811842,0.9914966166719514
0.001,2,29,0.024763776649883662,0.025797834922687782,0.9914966166719514
0.001,2,30,0.02546905065833891,0.02657846604330645,0.9914966166719514
0.001,2,31,0.02616664220559591,0.027352459158268696,0.9914966166719514
0.001,2,32,0.02685644753976314,0.028119870713081144,0.9914966166719514
0.001,2,33,0.02753851297818954,0.02888075667327265,0.9914966166719514
0.001,2,34,0.028213070063003744,0.029635172528475716,0.9914966166719514
0.001,2,35,0.028880391456923577,0.030383173296473234,0.9914966166719514
0.001,2,36,0.029540739907078062,0.031124813527210794,0.9914966166719514
0.001,2,37,0.03019496124888681,0.03186014730677489,0.9914966166719514
0.001,2,38,0.03084416621884867,0.03258922826133729,0.9914966166719514
0.001,2,39,0.031488947548412256,0.03331210956106587,0.9914966166719514
0.001,2,40,0.032129541895566445,0.034028843924002176,0.9914966166719514
0.001,3,0,0.0,0.0,0.9962330249343889
0.001,3,1,0.0009999999999999992,0.001,0.9962330249343889
0.001,3,2,0.0019906417713245425,0.001996233024934389,0.9962330249343889
0.001,3,3,0.0029728997125584764,0.0029887132649043116,0.9962330249343889
0.001,3,4,0.003947630974080133,0.003977454856557156,0.9962330249343889
0.001,3,5,0.00491532264929301,0.004962471883287911,0.9962330249343889
0.001,3,6,0.00587644981827374,0.00594377837543977,0.9962330249343889
0.001,3,7,0.006831265613136152,0.00692138831050397,0.9962330249343889
0.001,3,8,0.007780074602275667,0.007895315613318889,0.9962330249343889
0.001,3,9,0.008723324777143228,0.008865574156268388,0.9962330249343889
0.001,3,10,0.009661435418156094,0.0098321777594794,0.9962330249343889
0.001,3,11,0.010594768611312715,0.010795140191018786,0.9962330249343889
0.001,3,12,0.011523707375358329,0.011754475167089443,0.9962330249343889
0.001,3,13,0.012448684770878377,0.012710196352225672,0.9962330249343889
0.001,3,14,0.013369807479549212,0.013662317359487818,0.9962330249343889
0.001,3,15,0.014287153702729543,0.014610851750656163,0.9962330249343889
0.001,3,16,0.015200823993419621,0.015555813036424102,0.9962330249343889
0.001,3,17,0.016111183241865456,0.016497214676590585,0.9962330249343889
0.001,3,18,0.01701857832709126,0.017435070080251837,0.9962330249343889
0.001,3,19,0.017923923015032945,0.01836939260599235,0.9962330249343889
0.001,3,20,0.018829028932747717,0.019300195562075156,0.9962330249343889
0.001,3,21,0.019732494681512197,0.020227492206631403,0.9962330249343889
0.001,3,22,0.020632238737259747,0.02115129574784918,0.9962330249343889
0.001,3,23,0.02152808184653222,0.022071619344161665,0.9962330249343889
0.001,3,24,0.022420000506771138,0.02298847610443455,0.9962330249343889
0.001,3,25,0.02330817618903377,0.02390187908815275,0.9962330249343889
0.001,3,26,0.02419251091468585,0.02481184130560643,0.9962330249343889
0.001,3,27,0.025072818977896844,0.025718375718076312,0.9962330249343889
0.001,3,28,0.025949628097922117,0.0266214952380183,0.9962330249343889
0.001,3,29,0.026823314693370893,0.027521212729247402,0.9962330249343889
0.001,3,30,0.027693928620930248,0.02841754100712095,0.9962330249343889
0.001,3,31,0.028561595411914855,0.029310492838721145,0.9962330249343889
0.001,3,32,0.029426028595523596,0.03020008094303691,0.9962330249343889
0.001,3,33,0.030287352819182066,0.031086317991145054,0.9962330249343889
0.001,3,34,0.031146610852590927,0.03196921660639075,0.9962330249343889
0.001,3,35,0.03200481334655139,0.03284878936456736,0.9962330249343889
0.001,3,36,0.03286205421332514,0.033725048794095526,0.9962330249343889
0.001,3,37,0.03371730288739482,0.03459800737620165,0.9962330249343889
0.001,3,38,0.034569150362104374,0.03546767754509567,0.9962330249343889
0.001,3,39,0.03541718434699601,0.036334071688148166,0.9962330249343889
0.001,3,40,0.0362618037321688,0.03719720214606679,0.9962330249343889
0.001,4,0,0.0,0.0,1.0068065820494372
0.001,4,1,0.0010000000000000033,0.001,1.0068065820494372
0.001,4,2,0.0019980502611867093,0.002006806582049437,1.0068065820494372
0.001,4,3,0.0029949075504510244,0.0030204660757075074,1.0068065820494372
0.001,4,4,0.003991218527718406,0.004041025125879352,1.0068065820494372
0.001,4,5,0.004987401291062128,0.005068530694962488,1.0068065820494372
0.001,4,6,0.005984459995540798,0.006103030065007841,1.0068065820494372
0.001,4,7,0.00698297032825038,0.007144570839895499,1.0068065820494372
0.001,4,8,0.007983313956919308,0.008193200947525264,1.0068065820494372
0.001,4,9,0.008986020108034893,0.009248968642022123,1.0068065820494372
0.001,4,10,0.009991493610301626,0.010311922505956719,1.0068065820494372
0.001,4,11,0.010999962242589435,0.011382111452580952,1.0068065820494372
0.001,4,12,0.012011503236761582,0.012459584728078784,1.0068065820494372
0.001,4,13,0.013030318420354887,0.013544391913832367,1.0068065820494372
0.001,4,14,0.014056629762662967,0.014636582928703599,1.0068065820494372
0.001,4,15,0.015086968543477816,0.01573620803133121,1.0068065820494372
0.001,4,16,0.016120308215522152,0.016843317822443478,1.0068065820494372
0.001,4,17,0.017156275113488186,0.017957963247186688,1.0068065820494372
0.001,4,18,0.01820036105152981,0.019080195597469443,1.0068065820494372
0.001,4,19,0.019253727180861956,0.02021006651432293,1.0068065820494372
0.001,4,20,0.020309038632081278,0.021347627990277254,1.0068065820494372
0.001,4,21,0.02136227478698352,0.022492932371753937,1.0068065820494372
0.001,4,22,0.022414039983023104,0.023646032361474723,1.0068065820494372
0.001,4,23,0.023468705821464927,0.02480698102088675,1.0068065820494372
0.001,4,24,0.02452479361602486,0.025975831772604246,1.0068065820494372
0.001,4,25,0.025581879121919532,0.027152638402866854,1.0068065820494372
0.001,4,26,0.026636909292533435,0.028337455064014666,1.0068065820494372
0.001,4,27,0.027688004014246856,0.029530336276980124,1.0068065820494372
0.001,4,28,0.028746907315015703,0.03073133693379686,1.0068065820494372
0.001,4,29,0.02981802616826575,0.03194051230012565,1.0068065820494372
0.001,4,30,0.03089945232963967,0.033157918017797515,1.0068065820494372
0.001,4,31,0.03198924241548023,0.03438361010737417,1.0068065820494372
0.001,4,32,0.03308726166407946,0.035617644970725865,1.0068065820494372
0.001,4,33,0.0341919634288815,0.036860079393626836,1.0068065820494372
0.001,4,34,0.035301698473041654,0.038110970548368324,1.0068065820494372
0.001,4,35,0.03641662748520059,0.03937037599638948,1.0068065820494372
0.001,4,36,0.03753143528320262,0.040638353690926096,1.0068065820494372
0.001,4,37,0.03864437245024018,0.04191496197967744,1.0068065820494372
0.001,4,38,0.03975655034155612,0.04320025960749115,1.0068065820494372
0.001,4,39,0.04087086167364569,0.044494305719066526,1.0068065820494372
0.001,4,40,0.041984494587507526,0.045797159861676096,1.0068065820494372
0.001,5,0,0.0,0.0,1.0265388909664361
0.001,5,1,0.0010000000000000072,0.001,1.0265388909664361
0.001,5,2,0.0020039831593769092,0.002026538890966436,1.0265388909664361
0.001,5,3,0.003014638029851605,0.0030803209856330367,1.0265388909664361
0.001,5,4,0.004037405119591329,0.0041620692884123765,1.0265388909664361
0.001,5,5,0.005074792292728114,0.005272525991452305,1.0265388909664361
0.001,5,6,0.006129662267454457,0.006412452983857158,1.0265388909664361
0.001,5,7,0.007208059681917903,0.0075826323744231415,1.0265388909664361
0.001,5,8,0.008319666684663812,0.008783867028246526,1.0265388909664361
0.001,5,9,0.009453298226896901,0.010016981117572835,1.0265388909664361
0.001,5,10,0.010614652034866286,0.011282820687264949,1.0265388909664361
0.001,5,11,0.0118121752864779,0.012582254235278124,1.0265388909664361
0.001,5,12,0.013011916023152529,0.013916173308540149,1.0265388909664361
0.001,5,13,0.014253431690002977,0.015285493114645523,1.0265388909664361
0.001,5,14,0.015478082488813672,0.01669115314978331,1.0265388909664361
0.001,5,15,0.01673078307035161,0.018134117843329498,1.0265388909664361
0.001,5,16,0.017951773572086223,0.019615377219546124,1.0265388909664361
0.001,5,17,0.019183257759485484,0.021135947576841174,1.0265388909664361
0.001,5,18,0.02037831189065566,0.022696872185055273,1.0265388909664361
0.001,5,19,0.021571736308144754,0.024299222001253593,1.0265388909664361
0.001,5,20,0.022732439487444453,0.02594409640451409,1.0265388909664361
0.001,5,21,0.023870716441675235,0.027632623950216196,1.0265388909664361
0.001,5,22,0.024981629661577888,0.029365963144347515,1.0265388909664361
0.001,5,23,0.026051880858180283,0.031145303238359737,1.0265388909664361
0.001,5,24,0.027083043238214335,0.032971865045119154,1.0265388909664361
0.001,5,25,0.028068769050285127,0.03484690177651162,1.0265388909664361
0.001,5,26,0.029004301319926998,0.03677169990327657,1.0265388909664361
0.001,5,27,0.029880295590163843,0.038747580037660136,1.0265388909664361
0.001,5,28,0.030677824054358673,0.040775897839492856,1.0265388909664361
0.001,5,29,0.03136199955913996,0.0428580449463137,1.0265388909664361
0.001,5,30,0.03187776109435176,0.04499544992817854,1.0265388909664361
0.001,5,31,0.03215313740385787,0.04718957926780821,1.0265388909664361
0.001,5,32,0.03212477383172177,0.04944193836674857,1.0265388909664361
0.001,5,33,0.031775242719961676,0.05175407257823297,1.0265388909664361
0.001,5,34,0.031162485836187585,0.05412756826745571,1.0265388909664361
0.001,5,35,0.030413416517989986,0.05656405389998405,1.0265388909664361
0.001,5,36,0.02967477283387616,0.05906520115905534,1.0265388909664361
0.001,5,37,0.029061775493502855,0.06163272609252613,1.0265388909664361
0.001,5,38,0.028632378161499113,0.06426839029025991,1.0265388909664361
0.001,5,39,0.028394015634789223,0.06697400209276148,1.0265388909664361
0.001,5,40,0.02832447458995857,0.06975141783188715,1.0265388909664361
0.001,6,0,0.0,0.0,1.0167906533655346
0.001,6,1,0.001000000000000009,0.001,1.0167906533655346
0.001,6,2,0.0019982403732638123,0.0020167906533655345,1.0167906533655346
0.001,6,3,0.0029971846477920235,0.003050653886137045,1.0167906533655346
0.001,6,4,0.003999206930479288,0.004101876358077393,1.0167906533655346
0.001,6,5,0.005006606566327528,0.005170749542154153,1.0167906533655346
0.001,6,6,0.006021646260687825,0.0062575698053564605,1.0167906533655346
0.001,6,7,0.007046473982751908,0.007362638490868837,1.0167906533655346
0.001,6,8,0.008083188952306574,0.008486262001624759,1.0167906533655346
0.001,6,9,0.00913401765011681,0.009628751885263149,1.0167906533655346
0.001,6,10,0.010200772384980326,0.01079042492051134,1.0167906533655346
0.001,6,11,0.011285055279701096,0.011971603205018472,1.0167906533655346
0.001,6,12,0.012388218222814221,0.01317261424466366,1.0167906533655346
0.001,6,13,0.013510208342611487,0.01439379104436371,1.0167906533655346
0.001,6,14,0.014649800122125392,0.015635472200405558,1.0167906533655346
0.001,6,15,0.01580555583436452,0.01689800199432902,1.0167906533655346
0.001,6,16,0.016974868221250904,0.018181730488385915,1.0167906533655346
0.001,6,17,0.018152720979874578,0.019487013622601978,1.0167906533655346
0.001,6,18,0.01933247067219134,0.02081421331346854,1.0167906533655346
0.001,6,19,0.02050544520279554,0.02216369755429129,1.0167906533655346
0.001,6,20,0.021662561818018122,0.023535840517223943,1.0167906533655346
0.001,6,21,0.022794819923030004,0.024931022657015158,1.0167906533655346
0.001,6,22,0.023889783934532335,0.02634963081649739,1.0167906533655346
0.001,6,23,0.024931883061953014,0.027792058333847007,1.0167906533655346
0.001,6,24,0.0259020554892128,0.029258705151645352,1.0167906533655346
0.001,6,25,0.026770616796863246,0.030749977927771014,1.0167906533655346
0.001,6,26,0.0274917485970885,0.03226629014815406,1.0167906533655346
0.001,6,27,0.027998341130290438,0.033808062241423485,1.0167906533655346
0.001,6,28,0.02820836253378104,0.035375721695479645,1.0167906533655346
0.001,6,29,0.028060348684137298,0.03696970317602407,1.0167906533655346
0.001,6,30,0.027568800689769912,0.038590448647079396,1.0167906533655346
0.001,6,31,0.026854019633172247,0.040238407493532975,1.0167906533655346
0.001,6,32,0.026100854074415425,0.04191403664573802,1.0167906533655346
0.001,6,33,0.02547390477652763,0.043617800706206925,1.0167906533655346
0.001,6,34,0.025059282578400767,0.04535017207843182,1.0167906533655346
0.001,6,35,0.02486591056981127,0.04711163109786812,1.0167906533655346
0.001,6,36,0.02485961383411029,0.04890266616511736,1.0167906533655346
0.001,6,37,0.024994837922139992,0.05072377388134631,1.0167906533655346
0.001,6,38,0.025231364391773765,0.05257545918597976,1.0167906533655346
0.001,6,39,0.025538160603377564,0.05445823549670536,1.0167906533655346
0.001,6,40,0.02589255793288612,0.056372624851829194,1.0167906533655346
0.001,7,0,0.0,0.0,1.0002095145284218
0.001,7,1,0.0009999999999999994,0.001,1.0002095145284218
0.001,7,2,0.0019909669096625886,0.002000209514528422,1.0002095145284218
0.001,7,3,0.002974401167430252,0.003000628587481603,1.0002095145284218
0.001,7,4,0.003951624685765784,0.004001257262765078,1.0002095145284218
0.001,7,5,0.004923871394004177,0.00500209558429358,1.0002095145284218
0.001,7,6,0.005892137503681766,0.0060031435959910446,1.0002095145284218
0.001,7,7,0.006857268798160695,0.007004401341790607,1.0002095145284218
0.001,7,8,0.007820063788093629,0.008005868865634608,1.0002095145284218
0.001,7,9,0.00878122616995425,0.0090075462114746,1.0002095145284218
0.001,7,10,0.009741386967794172,0.010009433423271333,1.0002095145284218
0.001,7,11,0.010701070377506252,0.011011530544994777,1.0002095145284218
0.001,7,12,0.01166069867197071,0.012013837620624114,1.0002095145284218
0.001,7,13,0.012620627632115829,0.013016354694147733,1.0002095145284218
0.001,7,14,0.013581022950756765,0.014019081809563249,1.0002095145284218
0.001,7,15,0.014541911119566204,0.015022019010877487,1.0002095145284218
0.001,7,16,0.015503046657469008,0.016025166342106493,1.0002095145284218
0.001,7,17,0.01646398834985074,0.01702852384727554,1.0002095145284218
0.001,7,18,0.01742458207081241,0.018032091570419122,1.0002095145284218
0.001,7,19,0.018384797812066943,0.019035869555580957,1.0002095145284218
0.001,7,20,0.01934462170968832,0.020039857846813995,1.0002095145284218
0.001,7,21,0.020303815442756248,0.02104405648818041,1.0002095145284218
0.001,7,22,0.021261722162069962,0.022048465523751615,1.0002095145284218
0.001,7,23,0.022218047799962608,0.023053084997608247,1.0002095145284218
0.001,7,24,0.02317297258929698,0.02405791495384019,1.0002095145284218
0.001,7,25,0.024126616359166072,0.025062955436546557,1.0002095145284218
0.001,7,26,0.02507848032823318,0.026068206489835703,1.0002095145284218
0.001,7,27,0.026029589104209983,0.027073668157825224,1.0002095145284218
0.001,7,28,0.026980683796152823,0.02807934048464196,1.0002095145284218
0.001,7,29,0.02793209542986729,0.029085223514421995,1.0002095145284218
0.001,7,30,0.028883020002998933,0.030091317291310662,1.0002095145284218
0.001,7,31,0.029832782708932973,0.03109762185946254,1.0002095145284218
0.001,7,32,0.030781444871858167,0.03210413726304146,1.0002095145284218
0.001,7,33,0.03172901264547255,0.03311086354622052,1.0002095145284218
0.001,7,34,0.03267557285765236,0.03411780075318204,1.0002095145284218
0.001,7,35,0.03362127685133448,0.035124948928117634,1.0002095145284218
0.001,7,36,0.03456583352080406,0.03613230811522815,1.0002095145284218
0.001,7,37,0.035510044322999756,0.037139878358723705,1.0002095145284218
0.001,7,38,0.03645520437568153,0.038147659702823675,1.0002095145284218
0.001,7,39,0.03740196850168244,0.03915565219175671,1.0002095145284218
0.001,7,40,0.03834998316462006,0.04016385586976071,1.0002095145284218
0.001,8,0,0.0,0.0,1.003886948338888
0.001,8,1,0.000999999999999998,0.001,1.003886948338888
0.001,8,2,0.0020001393401378144,0.002003886948338888,1.003886948338888
0.001,8,3,0.0030010804240796427,0.0030116759533840532,1.003886948338888
0.001,8,4,0.004003447293573536,0.004023382182228329,1.003886948338888
0.001,8,5,0.0050075397270952365,0.0050390208609182524,1.003886948338888
0.001,8,6,0.006013348049436618,0.00605860727468322,1.003886948338888
0.001,8,7,0.007021214903318395,0.007082156768165524,1.003886948338888
0.001,8,8,0.00803161423804722,0.00810968474565129,1.003886948338888
0.001,8,9,0.009044213824636,0.009141206671302304,1.003886948338888
0.001,8,10,0.010058844092706791,0.010176738069388753,1.003886948338888
0.001,8,11,0.011075039603105779,0.01121629452452286,1.003886948338888
0.001,8,12,0.012092185970499972,0.012259891681893433,1.003886948338888
0.001,8,13,0.013109744371609076,0.013307545247501315,1.003886948338888
0.001,8,14,0.014127373717364554,0.014359270988395765,1.003886948338888
0.001,8,15,0.015144470814219437,0.015415084732911751,1.003886948338888
0.001,8,16,0.016160118704087477,0.016475002370908157,1.003886948338888
0.001,8,17,0.01717394185209094,0.017539039854006934,1.003886948338888
0.001,8,18,0.018185828868343867,0.018607213195833156,1.003886948338888
0.001,8,19,0.019195609072775982,0.019679538472256033,1.003886948338888
0.001,8,20,0.020203389181021644,0.02075603182163085,1.003886948338888
0.001,8,21,0.02120957198612133,0.021836709445041846,1.003886948338888
0.001,8,22,0.022214791785910036,0.022921587606546032,1.003886948338888
0.001,8,23,0.02321859379518161,0.024010682633417973,1.003886948338888
0.001,8,24,0.024220583935570743,0.025104010916395504,1.003886948338888
0.001,8,25,0.02522073813225447,0.026201588909926413,1.003886948338888
0.001,8,26,0.026218806729802816,0.027303433132416077,1.003886948338888
0.001,8,27,0.02721576089878752,0.02840956016647606,1.003886948338888
0.001,8,28,0.028211420447944686,0.02951998665917368,1.003886948338888
0.001,8,29,0.029205320795892022,0.030634729322282547,1.003886948338888
0.001,8,30,0.030196907102817607,0.031753804932534074,1.003886948338888
0.001,8,31,0.03118614333186836,0.03287723033186996,1.003886948338888
0.001,8,32,0.03217477016873978,0.03400502242769566,1.003886948338888
0.001,8,33,0.033160920450080004,0.035137198193134836,1.003886948338888
0.001,8,34,0.034143813174521066,0.03627377466728482,1.003886948338888
0.001,8,35,0.03512479898719063,0.037414768955473014,1.003886948338888
0.001,8,36,0.03610437434082438,0.03856019822951436,1.003886948338888
0.001,8,37,0.03708229985212097,0.03971007972796976,1.003886948338888
0.001,8,38,0.03805813983023849,0.0408644307564055,1.003886948338888
0.001,8,39,0.039031551542292806,0.042023268687653714,1.003886948338888
0.001,8,40,0.04000249426833359,0.04318661096207383,1.003886948338888
0.001,9,0,0.0,0.0,0.9911804128893318
0.001,9,1,0.0009999999999999974,0.001,0.9911804128893318
0.001,9,2,0.001985172672968643,0.0019911804128893316,0.9911804128893318
0.001,9,3,0.002956420851250307,0.0029736190237847977,0.9911804128893318
0.001,9,4,0.003914426805450466,0.003947392931770587,0.9911804128893318
0.001,9,5,0.00485971497758451,0.0049125785559488,0.9911804128893318
0.001,9,6,0.005792711387760209,0.0058692516414366085,0.9911804128893318
0.001,9,7,0.006713833409281406,0.006817487265310526,0.9911804128893318
0.001,9,8,0.007623447078308656,0.007757359842498248,0.9911804128893318
0.001,9,9,0.008521854825073475,0.008688943131618537,0.9911804128893318
0.001,9,10,0.009409407270805518,0.009612310240769584,0.9911804128893318
0.001,9,11,0.01028651972242788,0.010527533633266348,0.9911804128893318
0.001,9,12,0.011153637362452543,0.011434685133327266,0.9911804128893318
